Timestamp,FLAGS,CO2,CO2_UNCOMP,PM1.0,PM2.5,PM4.0,PM10,PN0.5,PN1.0,PN2.5,PN4.0,PN10.0,TempC,RH,VOC,NOX,PRESSURE
1763370475,3,489,491,1.90,2.20,2.29,2.40,12.30,14.80,15.00,15.10,15.10,22.09,36.63,0,0,1015
1763370673,3,511,513,2.08,2.50,2.79,2.90,13.00,15.89,16.29,16.39,16.39,22.02,35.81,0,0,1015
1763370871,3,504,506,1.20,1.70,2.00,2.20,7.30,9.30,9.69,9.80,9.80,21.93,35.72,0,0,1015
1763371069,3,516,518,1.29,1.79,2.29,2.50,7.30,9.50,10.00,10.10,10.10,21.88,35.54,0,0,1015
1763371267,3,513,515,0.80,1.39,2.00,2.20,3.59,5.30,5.90,6.00,6.09,21.81,35.52,0,0,1015
1763371465,3,497,498,2.00,2.50,3.00,3.09,12.00,15.00,15.50,15.60,15.60,21.78,35.61,0,0,1015
1763371663,3,525,527,3.29,4.09,4.59,4.90,20.50,25.39,26.10,26.20,26.20,21.73,35.38,0,0,1015
1763371861,3,516,518,1.90,2.90,3.70,4.09,10.19,13.69,14.69,14.80,14.89,21.70,35.45,0,0,1015
1763372059,3,531,533,1.10,1.10,1.10,1.10,7.19,8.50,8.50,8.50,8.50,21.65,35.38,0,0,1015
1763372257,3,514,516,1.39,1.79,2.00,2.20,8.69,10.80,11.10,11.19,11.19,21.65,35.56,0,0,1015
1763372455,3,515,516,3.50,4.90,5.90,6.40,20.50,26.20,27.50,27.79,27.79,21.62,35.81,0,0,1015
1763372653,3,1217,1220,1.20,1.79,2.08,2.29,7.19,9.19,9.69,9.80,9.80,21.68,37.15,0,0,1015
1763372851,3,2106,2113,1.20,1.60,2.00,2.08,6.80,8.69,9.10,9.19,9.19,21.79,36.72,0,0,1015
1763373049,3,2575,2583,0.70,0.80,0.80,0.80,4.90,5.80,5.80,5.80,5.80,21.91,36.95,0,0,1015
1763373247,3,3090,3099,0.60,1.10,1.50,1.70,3.09,4.40,4.90,5.00,5.00,22.00,36.93,0,0,1015
1763373445,3,3482,3488,0.60,1.10,1.50,1.70,3.20,4.50,5.00,5.09,5.09,22.15,35.97,0,0,1014
1763373643,3,3516,3527,0.70,0.70,0.70,0.70,4.40,5.19,5.19,5.19,5.19,22.23,35.74,0,0,1015
1763373841,3,3649,3659,1.20,2.29,3.20,3.59,5.90,8.69,9.69,9.89,9.89,22.30,36.50,0,0,1015
1763374039,3,725,727,0.80,1.29,1.60,1.79,4.69,6.19,6.59,6.69,6.69,22.40,35.75,0,0,1015
1763374237,3,654,656,1.29,1.70,2.08,2.29,7.40,9.39,9.89,9.89,9.89,22.50,35.97,0,0,1014
1763374435,3,467,468,1.50,2.00,2.40,2.50,9.19,11.50,12.00,12.00,12.10,22.56,34.52,0,0,1014
1763374633,3,474,475,1.90,2.00,2.00,2.00,12.60,15.00,15.00,15.00,15.00,22.59,35.13,0,0,1014
1763374831,3,501,502,2.59,2.70,2.70,2.70,16.89,20.00,20.10,20.10,20.10,22.64,34.27,0,0,1014
1763375029,3,488,489,2.70,2.79,2.79,2.79,17.70,21.00,21.10,21.10,21.10,22.77,34.84,0,0,1014
1763375380,3,499,500,3.79,4.19,4.40,4.50,24.89,29.89,30.20,30.20,30.29,22.90,36.93,58,1,1014
1763375768,3,589,590,3.50,4.00,4.40,4.50,22.10,26.89,27.39,27.50,27.50,25.17,33.47,0,0,1014
1763375966,3,604,605,4.30,5.19,5.90,6.19,26.39,32.59,33.50,33.59,33.59,24.81,33.95,0,0,1014
1763376164,3,610,611,3.70,4.40,4.80,5.00,23.50,28.70,29.29,29.39,29.39,24.61,34.15,0,0,1014
1763376362,3,645,646,5.40,6.90,7.90,8.39,33.29,41.40,42.79,43.00,43.00,24.46,34.25,0,0,1014
1763376847,3,675,676,1.79,3.40,4.59,5.19,8.89,12.89,14.39,14.60,14.69,25.03,34.09,0,0,1014
1763377045,3,664,665,0.90,0.90,0.90,0.90,5.80,6.90,6.90,6.90,6.90,24.74,34.50,0,0,1014
1763377243,3,677,678,2.00,2.79,3.40,3.59,12.00,15.30,16.00,16.10,16.10,24.60,34.70,0,0,1014
1763377441,3,706,707,3.20,3.40,3.40,3.40,21.29,25.29,25.39,25.39,25.39,24.47,35.06,0,0,1014
1763377639,3,687,688,3.79,4.00,4.00,4.00,25.20,29.89,30.00,30.00,30.00,24.34,35.68,0,0,1014
1763377837,3,708,709,5.40,6.30,6.90,7.19,34.09,41.59,42.40,42.59,42.59,24.20,35.95,0,0,1014
1763378035,3,724,725,4.50,4.69,4.69,4.69,29.70,35.20,35.29,35.40,35.40,24.10,36.24,0,0,1014
1763378233,3,720,721,4.40,5.09,5.40,5.59,28.20,34.20,34.70,34.79,34.79,24.02,36.47,0,0,1014
1763378431,3,754,755,2.70,3.09,3.40,3.50,16.79,20.50,20.89,21.00,21.00,23.94,36.75,0,0,1014
1763378629,3,741,742,2.90,3.90,4.59,4.90,17.60,22.20,23.10,23.29,23.29,23.87,37.08,0,0,1014
1763378827,3,778,779,5.50,5.80,5.80,5.80,36.59,43.40,43.59,43.59,43.59,23.79,37.31,0,0,1013
1763379025,3,766,767,6.90,7.69,8.10,8.30,44.59,53.70,54.40,54.50,54.50,23.74,37.54,0,0,1013
1763379223,3,773,774,4.09,4.30,4.30,4.30,26.89,31.89,32.00,32.00,32.00,23.69,37.68,0,0,1013
1763379421,3,773,774,5.09,5.30,5.30,5.30,33.59,39.90,40.00,40.00,40.09,23.64,37.86,0,0,1013
1763379619,3,772,772,3.09,3.50,3.79,3.90,19.50,23.60,24.00,24.10,24.10,23.62,38.04,0,0,1013
1763379817,3,799,799,4.40,4.59,4.59,4.59,28.79,34.20,34.29,34.40,34.40,23.57,38.18,0,0,1013
1763380015,3,785,785,5.19,5.40,5.40,5.40,34.20,40.59,40.70,40.70,40.70,23.57,38.29,0,0,1013
1763380213,3,784,784,4.80,5.40,5.80,5.90,30.70,37.09,37.70,37.70,37.79,23.52,38.38,0,0,1013
1763380411,3,796,796,4.30,4.69,4.90,5.00,27.79,33.40,33.70,33.79,33.79,23.50,38.63,0,0,1013
1763380609,3,772,772,2.20,2.59,2.90,3.00,13.89,17.00,17.39,17.39,17.50,23.47,38.54,0,0,1013
1763380807,3,791,791,3.90,4.50,4.80,5.00,24.60,29.89,30.39,30.39,30.50,23.46,38.65,0,0,1013
1763381005,3,781,781,1.39,1.39,1.39,1.39,8.89,10.60,10.60,10.60,10.60,23.45,38.86,0,0,1013
1763381203,3,800,800,1.29,1.39,1.39,1.39,8.80,10.39,10.50,10.50,10.50,23.45,38.58,0,0,1012
1763381401,3,809,809,1.39,1.50,1.50,1.50,9.30,11.10,11.10,11.10,11.10,23.45,41.50,0,0,1012
1763381599,3,841,841,1.39,1.79,2.20,2.40,8.10,10.19,10.69,10.80,10.80,23.49,43.49,0,0,1012
1763381797,3,815,814,1.50,1.60,1.70,1.70,10.00,11.89,12.00,12.00,12.00,23.62,41.75,0,0,1012
1763381995,3,790,789,1.29,2.08,2.70,3.00,7.19,9.60,10.39,10.50,10.50,23.85,41.27,0,0,1012
1763382193,3,806,805,1.60,2.08,2.50,2.70,9.50,12.00,12.50,12.50,12.60,24.12,40.90,0,0,1012
1763382391,3,792,791,1.70,1.79,1.79,1.79,11.00,13.10,13.10,13.10,13.10,24.40,40.52,0,0,1012
1763382589,3,788,787,0.70,0.90,1.00,1.10,4.50,5.59,5.69,5.80,5.80,24.61,40.27,0,0,1012
1763382787,3,761,760,0.60,1.29,2.00,2.20,2.40,4.00,4.69,4.80,4.90,24.80,40.04,0,0,1012
1763382985,3,747,746,0.70,0.80,0.80,0.90,4.19,5.09,5.19,5.19,5.19,24.97,39.84,0,0,1012
1763383183,3,747,746,0.80,0.90,0.90,0.90,5.40,6.40,6.40,6.40,6.40,25.08,39.72,0,0,1012
1763383381,3,754,753,0.70,0.80,1.00,1.00,4.00,5.00,5.19,5.19,5.19,25.19,39.54,0,0,1012
1763383579,3,723,722,1.29,1.50,1.60,1.60,8.00,9.80,9.89,10.00,10.00,25.26,39.34,0,0,1012
1763383777,3,740,739,1.60,2.08,2.50,2.59,9.39,11.80,12.30,12.39,12.39,25.26,39.36,0,0,1012
1763383975,3,738,737,2.40,4.09,5.50,6.09,12.00,16.79,18.50,18.79,18.79,25.21,39.38,0,0,1012
1763384173,3,720,719,2.20,2.50,2.59,2.70,13.80,16.70,16.89,17.00,17.00,25.20,39.38,0,0,1012
1763384371,3,718,717,1.10,1.79,2.40,2.70,5.69,7.90,8.60,8.69,8.80,25.18,41.06,0,0,1012
1763384569,3,718,717,2.70,5.69,8.10,9.30,11.69,18.39,21.29,21.79,21.89,25.18,41.79,0,0,1011
1763384767,3,733,732,1.20,1.90,2.40,2.70,6.30,8.50,9.19,9.30,9.30,25.20,42.24,0,0,1011
1763384965,3,725,723,1.79,2.29,2.70,2.90,10.60,13.30,13.80,13.89,13.89,25.25,42.43,0,0,1011
1763385163,3,741,739,1.50,1.50,1.50,1.50,9.69,11.60,11.60,11.60,11.60,25.28,42.54,0,0,1011
1763385363,3,719,717,1.70,2.00,2.08,2.20,11.00,13.30,13.50,13.60,13.60,25.29,42.61,0,0,1011
1763385561,3,712,710,1.79,1.90,1.90,1.90,11.69,13.89,14.00,14.00,14.00,25.31,42.61,0,0,1011
1763385759,3,700,698,1.20,1.29,1.29,1.29,8.19,9.80,9.80,9.80,9.80,25.30,40.90,0,0,1010
1763385957,3,573,571,0.70,0.70,0.70,0.70,4.40,5.19,5.19,5.19,5.19,25.34,37.77,0,0,1011
1763386155,3,519,518,0.80,1.60,2.29,2.59,3.40,5.30,6.19,6.30,6.30,25.29,36.47,0,0,1011
1763386528,3,485,483,0.60,0.60,0.60,0.60,3.90,4.69,4.69,4.69,4.69,25.89,34.88,0,0,1010
1763386726,3,472,471,2.40,8.69,14.00,16.39,2.00,12.19,18.50,19.50,19.70,25.66,35.00,0,0,1010
1763386924,3,469,467,0.90,1.10,1.29,1.39,5.19,6.50,6.69,6.80,6.80,25.58,35.33,0,0,1010
1763387122,3,472,470,2.29,2.79,3.09,3.20,14.69,18.00,18.39,18.50,18.50,25.53,35.40,0,0,1010
1763387320,3,475,473,1.29,1.70,2.00,2.08,7.69,9.69,10.10,10.10,10.19,25.45,35.31,0,0,1010
1763387518,3,457,455,1.90,2.20,2.50,2.50,12.00,14.60,14.89,15.00,15.00,25.37,35.25,0,0,1010
1763387716,3,470,469,1.00,1.10,1.10,1.10,6.69,8.00,8.00,8.00,8.00,25.29,35.24,0,0,1010
1763387914,3,472,471,1.70,1.79,1.79,1.79,11.39,13.60,13.60,13.60,13.60,25.22,35.18,0,0,1010
1763388112,3,457,456,1.39,2.08,2.70,2.90,7.69,10.19,10.89,11.00,11.10,25.14,35.13,0,0,1010
1763388310,3,474,472,0.80,1.79,2.70,3.09,2.79,5.00,6.00,6.19,6.19,25.08,35.18,0,0,1010
1763388508,3,452,450,0.70,1.00,1.20,1.29,4.09,5.30,5.59,5.59,5.59,25.04,35.18,0,0,1010
1763388706,3,462,460,0.60,1.29,1.79,2.00,2.79,4.30,4.90,5.00,5.00,24.96,35.04,0,0,1010
1763388904,3,462,460,1.70,2.90,3.79,4.19,8.80,12.19,13.30,13.50,13.50,24.92,34.97,0,0,1010
1763389102,3,464,462,0.60,1.50,2.20,2.50,2.29,4.00,4.90,5.00,5.09,24.81,35.04,0,0,1010
1763389300,3,468,466,0.70,0.80,0.90,1.00,4.00,5.00,5.09,5.09,5.09,24.77,35.08,0,0,1010
1763389498,3,480,478,1.20,1.70,2.08,2.29,7.19,9.30,9.69,9.80,9.80,24.72,35.09,0,0,1010
1763389696,3,469,467,2.20,3.90,5.30,5.90,10.89,15.50,17.10,17.39,17.50,24.68,35.09,0,0,1010
1763389894,3,486,484,1.10,2.20,3.00,3.40,5.40,8.00,9.00,9.19,9.19,24.61,35.20,0,0,1010
1763390092,3,459,457,0.70,1.10,1.50,1.70,3.59,4.90,5.40,5.50,5.50,24.56,35.25,0,0,1010
1763390290,3,466,464,0.90,1.00,1.00,1.00,6.19,7.40,7.40,7.40,7.40,24.53,35.27,0,0,1010
1763390488,3,463,461,0.80,1.20,1.50,1.60,4.19,5.59,6.00,6.00,6.00,24.50,35.29,0,0,1010
1763390686,3,465,463,0.80,1.20,1.60,1.79,4.09,5.50,6.00,6.00,6.09,24.46,35.33,0,0,1010
1763390884,3,480,478,0.80,1.10,1.29,1.39,4.69,5.90,6.19,6.19,6.19,24.40,35.38,0,0,1010
1763391082,3,482,480,1.79,2.70,3.40,3.70,9.80,13.00,13.80,14.00,14.00,24.37,35.43,0,0,1010
1763391280,3,478,476,0.80,0.90,0.90,0.90,5.40,6.50,6.50,6.50,6.50,24.32,35.52,0,0,1010
1763391478,3,466,464,1.29,2.70,3.90,4.40,5.59,8.69,10.10,10.39,10.39,24.27,35.61,0,0,1009
1763391676,3,475,473,1.79,3.59,5.00,5.69,8.60,12.80,14.50,14.80,14.89,24.28,35.59,0,0,1010
1763391874,3,451,449,1.29,1.60,1.90,2.00,7.90,9.89,10.19,10.19,10.19,24.23,35.68,0,0,1009
1763392072,3,460,458,1.70,2.70,3.50,3.79,9.50,12.80,13.69,13.89,13.89,24.20,35.74,0,0,1009
1763392270,3,454,452,1.20,2.40,3.29,3.79,5.19,8.00,9.19,9.30,9.39,24.18,35.79,0,0,1009
1763392468,3,466,464,2.20,2.29,2.29,2.29,14.60,17.39,17.39,17.39,17.39,24.17,35.86,0,0,1009
1763392666,3,461,459,1.00,1.10,1.10,1.20,6.19,7.40,7.50,7.59,7.59,24.15,35.90,0,0,1009
1763392864,3,491,489,1.39,1.79,2.08,2.20,8.60,10.80,11.10,11.19,11.19,24.12,35.95,0,0,1009
1763393062,3,462,460,1.29,2.70,3.79,4.40,5.90,9.10,10.39,10.69,10.69,24.12,36.08,0,0,1009
1763393260,3,463,461,1.20,2.08,2.90,3.29,5.90,8.39,9.39,9.50,9.50,24.11,36.06,0,0,1009
1763393458,3,468,466,0.90,1.79,2.50,2.90,4.40,6.50,7.40,7.50,7.59,24.10,36.09,0,0,1009
1763393656,3,471,469,1.20,1.50,1.60,1.70,7.90,9.60,9.80,9.80,9.80,24.07,36.15,0,0,1009
1763393854,3,443,441,10.39,11.69,12.30,12.69,67.00,80.80,81.80,82.00,82.00,24.06,36.20,0,0,1009
1763394052,3,456,454,4.59,4.80,4.80,4.80,30.20,35.79,36.00,36.00,36.00,24.06,36.24,0,0,1009
1763394250,3,452,450,1.29,1.79,2.08,2.20,8.00,10.10,10.60,10.60,10.60,24.05,36.25,0,0,1009
1763394575,3,478,476,1.10,1.10,1.10,1.10,7.19,8.60,8.60,8.60,8.60,24.86,36.95,0,0,1009
1763394775,3,469,467,0.60,1.10,1.60,1.79,3.00,4.30,4.80,4.90,4.90,24.63,36.90,0,0,1009
1763394973,3,460,458,1.20,2.08,2.79,3.20,5.90,8.39,9.30,9.39,9.50,24.44,37.04,0,0,1009
1763395171,3,454,452,1.50,1.79,2.00,2.08,9.10,11.19,11.50,11.50,11.60,24.30,37.83,0,0,1009
1763395369,3,561,558,1.10,1.70,2.20,2.40,6.19,8.19,8.80,8.89,8.89,24.23,38.77,0,0,1009
1763395743,3,600,597,0.60,0.70,0.70,0.70,3.90,4.69,4.80,4.80,4.80,24.28,43.84,127,1,1009
1763395956,3,595,591,0.60,1.29,1.90,2.20,2.29,3.90,4.59,4.69,4.69,25.91,38.52,0,0,1008
1763396297,3,617,613,1.20,1.60,1.90,2.08,7.19,9.10,9.50,9.50,9.60,25.74,42.70,139,1,1008
1763396608,3,483,480,1.50,1.50,1.50,1.50,9.60,11.39,11.39,11.39,11.39,27.34,36.97,0,0,1008
1763396806,3,473,470,0.70,1.50,2.00,2.29,3.40,5.09,5.80,5.90,5.90,26.61,39.22,0,0,1008
1763397004,3,484,481,1.79,3.79,5.40,6.19,8.00,12.50,14.50,14.80,14.89,25.98,41.15,0,0,1008
1763397202,3,484,481,2.00,2.08,2.08,2.08,13.30,15.80,15.89,15.89,15.89,25.54,42.72,0,0,1008
1763397400,3,476,473,0.70,1.00,1.29,1.50,3.59,4.80,5.19,5.19,5.19,25.10,44.13,0,0,1008
1763397598,3,462,459,2.00,2.20,2.29,2.29,13.19,15.80,15.89,16.00,16.00,24.73,45.47,0,0,1008
1763397796,3,480,477,2.70,3.40,3.90,4.09,16.29,20.29,21.00,21.10,21.10,24.44,46.59,0,0,1008
1763397994,3,483,480,1.70,1.90,2.00,2.00,11.00,13.19,13.39,13.39,13.39,24.11,47.88,0,0,1008
1763398192,3,479,476,2.70,3.20,3.50,3.59,16.89,20.70,21.10,21.10,21.10,23.90,48.68,0,0,1008
1763398390,3,477,474,1.00,1.00,1.00,1.00,6.30,7.50,7.50,7.50,7.50,23.68,49.90,0,0,1008
1763398588,3,495,492,2.90,4.30,5.40,6.00,16.10,21.20,22.60,22.79,22.89,23.46,50.91,0,0,1008
1763398786,3,478,475,1.29,2.08,2.70,3.00,7.09,9.60,10.30,10.50,10.50,23.30,51.79,0,0,1008
1763399306,3,477,474,0.90,1.39,1.79,2.00,5.19,6.90,7.40,7.50,7.50,24.07,45.52,0,0,1008
1763399504,3,475,472,0.90,0.90,0.90,0.90,5.90,7.00,7.00,7.00,7.00,23.76,45.59,0,0,1008
1763399702,3,476,473,0.70,0.90,0.90,1.00,4.59,5.59,5.69,5.69,5.69,23.55,45.50,0,0,1008
1763399900,3,461,458,1.20,1.79,2.20,2.40,6.69,8.69,9.30,9.39,9.39,23.39,46.06,0,0,1008
1763400098,3,482,479,2.40,4.00,5.19,5.80,12.89,17.60,19.00,19.29,19.29,23.27,46.04,0,0,1008
1763400296,3,475,472,1.50,2.29,2.79,3.09,8.39,11.10,11.80,11.89,11.89,23.13,46.25,0,0,1008
1763400494,3,469,466,1.39,1.50,1.60,1.70,8.89,10.69,10.80,10.80,10.89,23.00,46.40,0,0,1008
1763400692,3,464,461,1.60,1.70,1.70,1.70,10.50,12.39,12.50,12.50,12.50,22.88,46.43,0,0,1008
1763400890,3,472,469,4.59,5.59,6.19,6.50,28.89,35.50,36.40,36.50,36.50,22.79,47.65,0,0,1008
1763401088,3,466,463,5.00,5.30,5.30,5.30,33.09,39.29,39.40,39.50,39.50,22.69,48.02,0,0,1008
1763401286,3,475,472,2.00,2.79,3.29,3.59,11.89,15.19,15.89,16.00,16.00,22.63,48.65,0,0,1008
1763401484,3,485,482,0.80,0.80,0.80,0.80,5.30,6.30,6.30,6.30,6.30,22.56,49.04,0,0,1008
1763401682,3,472,469,1.10,1.10,1.10,1.10,7.09,8.39,8.39,8.39,8.50,22.50,48.86,0,0,1008
1763401880,3,464,461,1.20,1.20,1.20,1.20,7.69,9.19,9.19,9.19,9.19,22.45,49.16,0,0,1008
1763402078,3,469,466,1.10,2.20,3.00,3.40,5.30,7.90,8.89,9.00,9.10,22.34,48.40,0,0,1008
1763402276,3,464,461,0.80,0.80,0.80,0.80,5.19,6.19,6.19,6.19,6.19,22.26,48.29,0,0,1008
1763402474,3,473,470,0.60,1.10,1.50,1.70,3.00,4.30,4.80,4.90,4.90,22.19,48.77,0,0,1008
1763402672,3,482,479,1.60,1.79,1.90,2.00,10.39,12.60,12.69,12.80,12.80,22.12,48.56,0,0,1008
1763402870,3,478,475,1.00,1.00,1.00,1.00,6.40,7.59,7.59,7.59,7.59,22.05,48.90,0,0,1008
1763403068,3,479,476,0.80,0.80,0.80,0.80,5.00,6.00,6.00,6.00,6.00,22.02,49.27,0,0,1008
1763403266,3,472,469,1.70,3.70,5.30,6.09,7.00,11.30,13.30,13.60,13.69,21.98,48.99,0,0,1008
1763403464,3,475,472,0.80,1.20,1.50,1.70,4.30,5.69,6.09,6.09,6.19,21.95,49.04,0,0,1008
1763403662,3,491,488,0.70,1.20,1.70,1.90,3.29,4.80,5.30,5.40,5.40,21.90,49.02,0,0,1008
1763403860,3,461,458,2.29,3.29,4.00,4.30,13.39,17.29,18.20,18.39,18.39,21.86,48.70,0,0,1008
1763404058,3,486,483,1.39,1.79,2.00,2.08,8.69,10.80,11.10,11.19,11.19,21.81,49.04,0,0,1008
1763404256,3,488,485,3.29,5.09,6.50,7.09,18.39,24.39,26.10,26.39,26.39,21.76,49.61,0,0,1008
1763404456,3,495,492,1.39,1.90,2.29,2.40,8.50,10.80,11.19,11.30,11.30,21.76,50.11,0,0,1008
1763404654,3,483,480,1.79,1.90,1.90,1.90,12.00,14.19,14.19,14.30,14.30,21.73,51.02,0,0,1008
1763404852,3,483,480,0.80,1.10,1.29,1.39,4.80,6.09,6.40,6.40,6.40,21.71,51.38,0,0,1008
1763405050,3,489,486,2.20,2.29,2.29,2.29,14.69,17.39,17.50,17.50,17.50,21.64,51.29,0,0,1008
1763405248,3,461,458,0.80,0.80,0.80,0.80,5.19,6.19,6.19,6.19,6.19,21.57,52.59,0,0,1008
1763405899,3,481,478,1.79,2.08,2.29,2.40,11.39,13.89,14.10,14.19,14.19,23.79,47.83,0,0,1008
1763406254,3,471,468,0.70,0.80,0.80,0.80,4.80,5.69,5.69,5.69,5.69,24.11,42.36,0,0,1008
1763406452,3,457,454,2.79,5.40,7.50,8.50,13.39,19.79,22.29,22.70,22.79,23.57,42.72,0,0,1008
1763406650,3,532,528,1.79,2.29,2.59,2.79,11.30,14.00,14.39,14.39,14.50,23.19,45.09,0,0,1008
1763406848,3,650,646,4.00,4.19,4.19,4.19,26.20,31.10,31.20,31.20,31.20,23.01,46.06,0,0,1008
1763407046,3,628,625,0.70,1.10,1.39,1.50,4.19,5.50,5.90,5.90,5.90,22.89,46.63,0,0,1009
1763407244,3,633,630,2.40,2.50,2.50,2.50,15.69,18.60,18.70,18.70,18.70,22.88,46.83,0,0,1009
1763407442,3,516,513,2.59,2.90,3.00,3.00,17.00,20.29,20.50,20.50,20.60,22.81,44.84,0,0,1009
1763407813,3,520,514,0.50,1.20,1.79,2.00,1.90,3.29,4.00,4.09,4.19,23.35,43.75,0,0,1004
1763408011,3,537,531,0.60,0.90,1.10,1.29,3.00,4.09,4.40,4.40,4.40,23.02,44.29,0,0,1004
1763408209,3,557,550,0.60,2.20,3.59,4.19,0.40,3.00,4.59,4.90,4.90,22.81,44.61,0,0,1004
1763408407,3,568,561,0.60,2.40,3.90,4.50,0.40,3.29,5.00,5.30,5.40,22.64,44.90,0,0,1004
1763408605,3,560,553,0.60,2.08,3.40,4.00,0.40,2.90,4.40,4.69,4.69,22.54,45.08,0,0,1004
1763408803,3,601,594,0.60,0.80,0.90,1.00,3.59,4.50,4.69,4.69,4.69,22.43,45.25,0,0,1004
1763409001,3,598,591,0.60,0.70,0.70,0.70,4.09,4.90,4.90,4.90,4.90,22.35,45.38,0,0,1004
1763409199,3,619,612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.28,45.50,0,0,1004
1763409397,3,625,618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,45.54,0,0,1004
1763409595,3,643,635,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.17,45.59,0,0,1004
1763409793,3,651,643,0.60,2.40,3.90,4.50,0.40,3.29,5.00,5.30,5.40,22.10,45.61,0,0,1004
1763409991,3,672,664,0.50,0.50,0.50,0.50,3.09,3.70,3.70,3.70,3.70,22.06,45.75,0,0,1004
1763410189,3,684,676,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,45.81,0,0,1004
1763410387,3,710,701,0.60,2.59,4.40,5.19,0.00,2.40,4.40,4.80,4.80,21.93,45.56,0,0,1004
1763410585,3,724,715,0.60,1.29,1.90,2.20,2.40,3.90,4.59,4.69,4.80,21.84,44.66,0,0,1003
1763410783,3,724,715,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.67,44.40,0,0,1003
1763410981,3,726,717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.47,44.13,0,0,1003
1763411179,3,737,728,0.50,0.80,1.10,1.20,2.79,3.79,4.09,4.09,4.09,21.27,44.20,0,0,1003
1763411377,3,752,742,1.20,5.09,8.39,9.89,0.00,5.80,9.69,10.39,10.50,21.06,44.18,0,0,1003
1763411575,3,750,740,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.81,44.40,0,0,1003
1763411773,3,759,749,0.50,0.60,0.60,0.60,3.59,4.30,4.30,4.30,4.30,20.66,44.79,0,0,1003
1763411971,3,755,745,0.60,1.20,1.70,1.90,2.40,3.79,4.40,4.50,4.50,20.52,44.81,0,0,1003
1763412169,3,762,752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.38,44.95,0,0,1003
1763412367,3,766,756,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.27,45.04,0,0,1003
1763412565,3,770,760,0.60,0.90,1.20,1.39,3.20,4.30,4.59,4.69,4.69,20.17,45.34,0,0,1003
1763412763,3,758,748,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.06,45.59,0,0,1003
1763412961,3,794,783,0.60,2.20,3.59,4.19,0.40,3.00,4.59,4.90,4.90,20.00,45.45,0,0,1003
1763413161,3,796,785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.86,45.77,0,0,1003
1763413359,3,764,754,0.60,2.90,4.69,5.59,0.00,2.79,5.00,5.40,5.40,19.66,46.86,0,0,1003
1763413557,3,800,789,0.50,0.60,0.60,0.60,3.59,4.19,4.19,4.19,4.19,19.49,47.04,0,0,1003
1763413755,3,806,795,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.32,47.00,0,0,1003
1763413953,3,803,792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.17,47.02,0,0,1002
1763414151,3,784,773,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,47.00,0,0,1002
1763414349,3,801,790,0.50,0.50,0.50,0.50,3.09,3.70,3.70,3.70,3.70,18.86,46.90,0,0,1002
1763414547,3,802,791,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.75,46.68,0,0,1002
1763414745,3,784,773,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.62,46.72,0,0,1002
1763414943,3,820,808,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,47.00,0,0,1002
1763415141,3,791,780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.40,47.08,0,0,1002
1763415339,3,792,781,0.60,0.70,0.70,0.70,4.19,5.00,5.00,5.00,5.00,18.31,47.11,0,0,1002
1763415537,3,780,769,0.60,3.00,5.09,6.00,0.00,2.50,4.90,5.30,5.40,18.22,47.41,0,0,1002
1763415735,3,806,794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.17,47.97,0,0,1002
1763415933,3,793,782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.12,48.52,0,0,1002
1763416131,3,801,789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.11,48.43,0,0,1002
1763416329,3,815,803,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.09,48.52,0,0,1002
1763416528,3,824,812,0.60,0.60,0.60,0.60,3.70,4.50,4.50,4.50,4.50,18.05,48.59,0,0,1002
1763416725,3,821,809,0.50,0.50,0.50,0.50,3.29,3.90,4.00,4.00,4.00,18.04,49.40,0,0,1002
1763416923,3,834,822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.02,49.43,0,0,1002
